,,,,,,
Petitioner Location,,,"Petitions by State, Company, and FEIN (Last 4 Digits)",,,
,7227,A R O CONSTRUCTION LLC,1,1,,1
,7380,DREW BRANDT CONSTRUCTION INC,3,2,,2
,7388,GREEN GINSENG VALLEY FARMS LLC,1,1,,1
,7440,SIGNET BUILDERS INC,3,4,,2
,7482,A I D ENTERPRISES LLC,,1,,
,7524,R B FAMILY FARMS INC,2,3,,1
,7643,DIEDRICH AG LLC,1,1,,
,7796,WESTERN ILLINOIS AGRI SYSTEMS INC,1,1,,
,8095,JORDEN AG ENTERPRISES LLC,,1,,
,8280,BUSHMAN CUSTOM FARMING LLC,2,2,,
,8389,ROSEMONT FARMS LLC,1,1,,
,8398,NCG GINSENG INC,1,1,,
,8402,D&M WAGNER INC,,,,1
,8554,THE BIG T LLC,1,1,,1
,8697,JONGSMA HARVESTING,1,1,,
,8824,ROLAND SVARTOIEN,,1,,
,9054,SELECT PRIDE CONSTRUCTION INC,,3,,
,9112,KERRY FERGUSON LIVING TRUST,1,1,,
,9121,TOPP LAND AND CATTLE,1,1,,
,9223,LINDA MACKRILL DBA BECKVILLE BEE,,,,1
,9228,S C CATTLE CO INC,1,1,,
,9292,HONEYMANN FARMS,2,1,1,1
,9466,JAMES ERICKSON,1,1,,
,9543,SIMS FARM,1,1,,
,9851,NORTHWEST IOWA ARTIFICIAL INSEMINA,,,,1
,9957,DIRKS HARVESTING LLC,1,1,,
IOWA Total,,,94,111,1,30
KANSAS,0119,KRAMER HARVESTING LLC,,,,1
,0134,JOSSERAND HARVESTING LLC,,1,,
,0216,LEO STEPHENS INC,,1,,
,0415,MEISINGER HARVESTING,1,1,,
,0525,FLORES FARMS,,1,,
,0884,JMAC FARMS LLC,1,1,,
,0891,SNELL HARVESTING,1,1,,
,0897,MARK ZENGER TRUCKING,1,1,,
,1666,S EXPRESS,,1,,
,1877,ROGERS HEREFORD RANCH,,1,,
,2133,JAMES AND SON FARMS,1,1,,
,2297,FLOYD STUDER HARVESTING,,,,1
,2906,JENERATION FOODS,,,,1
,3555,GISI PHEASANT FARMS LLC,1,1,,
,3983,MACHINERYLINK INC,,,,3
,4288,CIMARRON VALLEY PRODUCE LLC,1,1,,
,6032,PPI HARVESTING LLC,1,1,,
,7232,BRUSH CREEK TRUCKING,,1,,
,8715,BECKMAN FARMS,,1,,
,8716,TWO BUDS TRUCKING LLC,,1,,
,9272,B2J INC DBA CHEM TILL SPRAY CO,,1,,
,9404,MOYER FARM AND RANCH LLC,,,,1
,9799,MATT HOPSON HARVESTING,1,1,,
,9815,TURNER FARMS,1,1,,
,9996,SCHIPPERS HARVESTING LLC,1,1,,
KANSAS Total,,,11,20,,7
KENTUCKY,,FURNWOOD FARMS LLC,1,1,,1
,,KT LABOR AGENT,,,,1
,,P & C TOBACCO,1,1,,
,,(blank),1,1,,3
,0017,HIGHBAUGH FARMS TOBACCO LLC,1,2,,
,0028,TAUL TOBACCO FARM LLC,1,1,,
,0072,P L TOBACCO INC,1,1,,
,0115,(blank),1,1,,
,0164,(blank),1,1,,
,0175,JEFF MACK FARMS LLC,,1,,
,0238,NEWCOME FARMS LLC,1,2,,
,,(blank),1,2,,
,0257,(blank),1,1,,
,0259,WM TOBACCO FARMS LLC,2,2,,
,0289,(blank),1,1,,1
,0297,BLUEGRASS NURSERY INC,1,1,,
,0299,(blank),2,2,,
,0311,HSW PARTNERSHIP,1,1,,
,0324,BUCHANAN FARMS LLC,1,1,,
,0348,(blank),1,1,,1
,0370,CHRISTIAN COUNTY TOBACCO FARMS LLC,1,1,,
,0381,KY AG PARTNERS LLC,1,1,,1
,0393,MT VERNON FARMS LLC,2,2,,
,0394,FROG FARMS LLC,1,1,,
,0466,(blank),1,1,,
,0504,ROGER A KNOTH,1,1,,
,0509,(blank),1,1,,
,0510,(blank),1,1,,
,0512,(blank),1,1,,1
,0520,TRAX FARMS INC,1,1,,
,0533,DEER CREEK FARMS LLC,1,2,,
,0537,GREEN ACRES & GREENHOUSES LLC,,1,,
,0546,(blank),2,2,,
,0549,KNOTT FARMS LLC,1,1,,
,0567,PIN OAK FARMS LLC,1,1,,
,0613,(blank),,1,,
,0619,(blank),1,1,,
,0621,GDC LABOR POOL,1,1,,
,0626,(blank),1,1,,1
,0640,DOSS FARMS LLC,2,2,,1
,0643,GREEN COUNTY TOBACCO FARM LLC,2,2,,
,0656,COURTNEY FARMS LLC,1,1,,
,,STEVE CROUCH FARMS,1,2,,1
,0675,PERSIMMON RIDGE LLC,1,1,,
,0710,DAVID SEAY,1,1,,
,,(blank),,1,,
,0720,J & M FARMS,2,2,,
,0734,LANGLEY FARMS LLC,1,1,,
,0736,BUSH & SON FARMS,1,2,,1
,0742,OMHM LLC,,1,,
,0747,BARTON S CREEK FARM ASSN,1,1,,
,0768,(blank),1,1,,1
,0789,(blank),1,1,,
,0804,(blank),1,2,,
,0807,(blank),2,2,,
,0840,M M & E FARMS LLC,1,1,,
,,M M & E LLC,,1,,
,0843,MITCHELL TOBACCO FARMS LLC,1,1,,
,0845,DALE A SEAY,1,1,,
,,(blank),1,1,,
,0861,JOE DAN TAYLOR FARMS,2,2,,
,0875,FPS FARMS,2,2,,
,0893,JEFF CAMPBELL,1,1,,
,,(blank),1,1,,
,0905,JOE F PENICK,1,1,,
,0922,T AND M FARMS LLC,2,2,,
,0923,LEESWOOD FARM INC,,1,,
,0939,(blank),1,1,,
,0947,JONATHAN DRAKE,1,1,,
,,NORTH AMERICAN TOBACCO CO LLC,1,2,,
,0961,CROFT FARMS LLC,2,2,,
,0988,POND RIVER TOBACCO LLC,1,1,,
,1022,TUDOR FARMS PARTNERSHIP,1,1,,
,1027,BARR FARMS ORGANIC PRODUCE LLC,1,1,,
,1049,DAVID HUNT,1,1,,
,,(blank),,1,,
,1069,TOLA LLC,2,2,,
,1099,BOARD INVESTMENTS USA LLC,1,2,,
,1105,(blank),1,1,,
,1119,BARNETT TOBACCO CO LLC,2,2,,
,,(blank),1,2,,
,1143,MILLER & ADAMS LLC,2,2,,
,1145,SOUTHSIDE TOBACCO GROWERS ASSN,2,2,,
,1157,NATHAN C LOVELL,1,1,,
,1169,C & J TOBACCO FARMS LLC,1,1,,
,,CHAMPE FARMS LLC,1,1,,
,1198,(blank),1,2,,
,1225,TERRELL'S FARMS,1,1,,
,1231,CHARLES S FERGUSON DBA FERGUSON FA,1,1,,
,1232,(blank),1,1,,
,1272,(blank),1,1,,
,1280,(blank),1,2,,
,1314,(blank),1,1,,
,1392,TEMPLEMAN TOBACCO,2,3,,
,1407,(blank),1,1,,1
,1484,(blank),1,1,,
,1490,SGF MIGRANT LABOR LLC,1,1,,
,1495,DBA GUTHRIE FARMS,1,1,,
,,(blank),,1,,
,1523,(blank),1,1,,
,1555,(blank),,1,,
,1587,HAYDEN BROWN LEAF LLC,,,,1
,1616,JTW FARMS LLC,1,1,,1
,1619,(blank),1,1,,
,1624,(blank),1,2,,
,1679,TONY OCKERMAN FARMS,2,2,,1
,1694,(blank),1,1,,
,1703,(blank),2,2,,
,1717,MEADOW BROOK GAME FARM,1,1,,
,1728,(blank),1,2,,1
,1729,ANDERSON BROTHERS PARTNERSHI,1,1,,1
,1743,RF TANNER FARMS LLC,1,1,,
,1758,MARTIN FARMS,1,1,,
,1774,FARMERS TOBACCO,1,1,,
,1801,(blank),2,2,,
,1804,KIRKS FARM INC,1,1,,
,1819,(blank),,1,,
,1831,(blank),1,2,,
,1879,S A S FARMS,1,1,,
,1914,(blank),2,2,,1
,1927,DUNINING HILL FARMS GENERAL PARTNE,1,1,,
,,DUNNING HILL FARMS GEN PARTNERSHIP,2,2,,1
,1953,G & G TOBACCO GROWERS,2,2,,
,1976,WILSON TOBACCO,1,1,,
,1980,(blank),1,1,,
,1992,CLARK FARMS,1,2,,
,1998,RIVER BOTTOM TOBACCO LLC,1,1,,
,2061,(blank),1,1,,
,2114,GOODIN VIEW FARMS INC,1,1,,
,2122,ERIC SMITH DBA ERIC SMITH FARMS,1,1,,
,2134,WALKER BROS LLC,2,2,,
,2151,(blank),1,2,,
,2170,SANDY RIVER FARMS LLC,1,1,,
,2175,(blank),1,1,,
,2191,(blank),1,1,,
,2194,WPW AGRIVENTURES LLC,2,2,,1
,2210,(blank),1,1,,1
,2224,AGKY LLC,1,2,,
,2229,SMITH FARMS,2,3,,
,2235,E & E FARMS LLC,1,1,,
,2251,(blank),1,1,,
,2262,(blank),1,1,,
,2269,GRAYSON FARMS,1,1,,
,2303,WHH LLC,1,1,,
,2338,(blank),1,1,,
,2343,(blank),1,1,,
,2349,TURNER AG MANAGEMENT LLC,1,1,,
,2358,INSCOE FARMS,1,2,,
,2366,JACKSON 1 FARMS,1,1,,
,2383,MILLERS & SONS TOBACCO LLC,1,1,,
,2389,WESTERMAN FARMS LLC,1,1,,
,2391,HEAD FARMS LLC,2,2,,
,2401,(blank),1,1,,
,2410,ARNOLD O REILLY,1,1,,
,2416,ASA PHILLIPS,1,1,,1
,,(blank),1,2,,
,2426,(blank),1,1,,
,2429,JONATHAN JUDD,1,1,,
,2473,(blank),,1,,
,2491,(blank),1,1,,
,2495,(blank),1,1,,
,2505,JOINT LABOR LLC,1,1,,
,,(blank),2,3,,
,2509,HOBBS FARM LLC,1,1,,
,2514,HICKORY HILL TOBACCO LLC,1,1,,
,2567,REX JOHNSON FARMS LLC,2,2,,
,2607,CLAYTON AG SVCS LLC,1,1,,
,2610,JOE B GRAY & SON LLC,1,1,,
,2615,GEORGE MILLER DBA MILLER & SON FAR,1,1,,
,2625,LARRY CALVERT DBA CALVERT FARM,,1,,
,,LARRY CALVERT DBA CALVERT FARMS,1,1,,
,2632,(blank),1,1,,
,2640,(blank),2,2,,
,2642,STORY FARMS,,1,,
,2680,M & M FARMS ASSN,2,3,,1
,2690,(blank),1,1,,1
,2691,(blank),2,2,,
,2729,KNOB LICK HOLDINGS LLC,1,1,,
,,SEAY FARMS LLC,3,2,,2
,2730,SACHLEBEN & SACHLEBEN TOBACCO OPER,1,1,,
,2732,ANDY PERKINS FARMS LLC,1,1,,
,2737,JESSE & SHELBY EMMICK PARTNERSHIP,1,1,,
,2738,FALCON RIDGE FARM LLC,1,1,,
,2743,WORKMAN FARM INC,1,1,,
,,WORKMAN FARMS INC,1,1,,
,2750,(blank),1,1,,
,2765,TOMMY PINSON DBA PINSON FARMS,1,2,,
,2793,(blank),1,1,,
,2796,LONG JACKSON LLC,1,1,,
,2804,FROGUE FARMS,2,2,,
,2810,BARNETT FARMS LLC,1,1,,
,2812,RX3 LLC,1,1,,
,2814,J & A FARMS LLC,1,1,,
,2828,JUSTIN CALEB STORY,1,1,,
,2844,TEDDY E MORGAN,1,1,,
,,(blank),1,,,2
,2870,N LICKING AGRICULTURAL ENTERPRISES,1,1,,
,2904,SCHEER FARMS LLC,1,1,,
,2907,KNOX FARM,1,1,,
,2930,C&D FARMS,1,1,,
,2936,(blank),1,1,,
,2962,HAMPTON TOBACCO LLC,1,1,,
,2982,C B FARMS LLC,2,2,,
,2984,(blank),1,1,,
,2991,SYKES FAMILY FARMS LLC,1,2,,
,2995,CAMERON FARMS,1,1,,
,3027,(blank),2,3,,1
,3073,HARTON TOBACCO,2,2,,
,3077,MTL FARMING LLC,1,2,,
,3078,(blank),1,1,,
,3081,(blank),2,2,,
,3089,(blank),2,2,,
,3103,ROBERCREST FARM CORP,1,1,,
,3133,JAMES SCOTT DBA SCOTT FARMS,1,1,,
,3139,(blank),2,2,,1
,3153,(blank),1,1,,
,3162,(blank),,1,,
,3168,LARRY TROVER PRODUCE INC,1,1,,
,3184,(blank),1,1,,
,3188,(blank),1,1,,
,3199,(blank),1,1,,
,3201,(blank),,1,,
,3206,(blank),1,1,,
,3210,(blank),1,1,,
,3214,WADE FARMS LABOR MGMT LLC,1,1,,
,3218,(blank),1,1,,
,3223,RONNIE WILSON,1,1,,
,,(blank),1,1,,
,3232,(blank),1,1,,
,3260,KEITH ELLIOTT,1,1,,
,,(blank),1,1,,
,3267,MARTIN FARMS & ENTERPRISES LLC,1,1,,
,3274,FULL DRAW FARMS LLC,1,1,,
,3276,STEELE & STEELE FARMS,2,2,,
,3280,HENRY COUNTY RIVER BEND FARMS LLC,1,1,,
,,STEPHEN R OGLE,1,1,,
,3322,(blank),1,1,,
,3344,RWC TLC LLC,2,2,,
,3358,CGCJ ENTERPRISES LLC,1,1,,
,3371,CHRIS L CLARK,1,1,,
,,(blank),1,1,,
,3383,BCC FARMS LLC,1,1,,
,3395,(blank),1,1,,1
,3398,(blank),1,1,,
,3407,JONES BROTHERS FARMS LLC,1,1,,
,3448,(blank),3,4,,
,3461,BM BURLEY FARMS LLC,1,1,,
,3466,JARED DONALDSON FARMS,1,2,,
,3475,G & R FARMS LLC,,1,,
,3523,KELLY OVEREBY FARMS,1,1,,
,3531,(blank),1,1,,1
,3566,YOUNG S FARM PARTNERSHIP,1,1,,
,3580,BHR FARMS LLC,2,2,,
,3583,P & F TOBACCO,1,1,,
,3589,(blank),1,2,,
,3593,DEVINE FARMS,1,1,,
,3597,FARMER BROTHERS PARTNERSHIP,2,2,,
,3615,(blank),3,3,,
,3620,(blank),1,1,,
,3650,MURRAY EMPLOYMENT AGENCY INC,,,,1
,3710,R L MATHIS FARMS,1,1,,
,3739,MDC FARM INC,1,1,,
,3755,CUNDIFF FARMS,1,1,,
,3809,(blank),2,2,,
,3812,EDWARD A BAKER DBA HILLS OF HOME F,1,1,,
,3826,EDISON S RICHARDS,1,1,,
,3847,MORTON FARMS LLC,1,1,,
,3850,ROY STEPHENSON,1,1,,
,3853,KELLY FARMS LLC,2,2,,
,3857,ELK FORK FARMS LLC,1,2,,
,3865,(blank),1,1,,
,3898,MILLER EQUINE LLC,2,2,,
,3918,BIRGE FARMS LLC,1,1,,
,3949,COLEMAN FARMS LLC,2,2,,
,3951,SHULTZ FARMS LLC,1,2,,
,3956,(blank),2,3,,
,3972,JCB FARMS LLC,2,3,,
,3978,(blank),1,1,,
,3983,A & O TOBACCO FARMS,2,2,,
,3991,(blank),1,1,,
,4051,MURDOCK FARMS INC,2,2,,
,4066,JEREMY HINTON FARMS,1,1,,
,4075,WILKERSON FARMS INC,1,1,,
,4076,TAYLOR FARMS TOBACCO LLC,2,3,,
,4085,SHEMWELL FARMS,2,2,,
,4093,(blank),1,1,,
,4095,(blank),1,1,,
,4108,(blank),1,1,,
,4112,TEASLEY FARMS LLC,1,1,,
,4115,(blank),,1,,
,4129,CHASE FARMS LLC,2,2,,
,4154,R SCOTT LOWE,1,1,,
,,(blank),1,1,,
,4159,(blank),1,1,,
,4164,(blank),1,2,,1
,4182,EDDIE MCCORD,1,1,,
,,(blank),1,1,,
,4201,(blank),1,1,,
,4209,PEARSON FARMS LLC,1,1,,
,4223,(blank),1,1,,
,4242,(blank),1,2,,
,4243,(blank),1,2,,1
,4272,RED HILL TOBACCO LLC,1,1,,
,4300,MARK TRACY,1,1,,
,4307,(blank),1,1,,
,4311,HUTCH N SONS FARM INC,2,2,,1
,4325,ISOME N SAPP,1,1,,
,,(blank),1,1,,1
,4357,(blank),1,1,,1
,4381,ANDREW LESTER,1,1,,
,4395,M AND H TOBACCO FARM INC,2,2,,
,4418,(blank),,1,,
,4425,B F & G ASSN,1,1,,1
,,B F & G ASSOCIATION,1,1,,
,4450,SINK HOLE FARMS,2,2,,
,4465,BOBBY G HOLLOWAY FARMS,1,1,,
,4494,JOE RYAN,1,1,,
,4509,BRADY R JARVIS,1,1,,
,,(blank),,1,,
,4518,RIVER BLUFF FARM,,,,1
,4530,(blank),2,2,,
,4557,JAMES MAHONEY,1,1,,
,,(blank),1,1,,
,4558,(blank),1,2,,
,4565,NEWMAN TOBACCO CO LLC,1,1,,
,4578,MARK CUNNINGHAM FARMS LLC,1,1,,
,4589,(blank),1,1,,
,4593,SHIELDS FARMS INC,1,1,,1
,4595,SMITH & SCOTT OF WESTERN KENTUCKY,1,1,,1
,,SMITH AND SCOTT OF WESTERN KENTUCK,1,1,,
,4610,(blank),1,1,,
,4626,(blank),,1,,
,4648,(blank),1,1,,
,4650,WILCOXSON FARM LLC,1,1,,
,4653,HOLLIDAY TOBACCO INC,1,1,,1
,4657,VICKERS TOBACCO PRODUCTION LLC,1,1,,
,4667,(blank),2,2,,
,4703,GLENN BROTHERS FARMS LLC,2,2,,
,4744,BRENDA HUNT FARMS LLC,1,1,,
,4746,(blank),1,2,,
,4778,GREGORY GEORGE,1,1,,
,4792,TRELLIS GROWING SYSTEMS LLC,1,1,,
,4823,(blank),1,2,,
,4829,WARD FARMS INC,2,2,,
,4834,CHESTER FARMS,1,1,,
,4868,LYONS FARM,,,,1
,4933,(blank),1,1,,
,4935,MIKE GRAY,1,1,,
,4949,(blank),1,2,,
,4979,MAPLEBREEZE FARMS LLC,1,1,,
,4999,BAILEY MAYS JR,1,1,,
,5025,(blank),1,2,,1
,5080,(blank),1,1,,
,5121,KYLE W RICKETTS,1,1,,
,5156,(blank),1,1,,1
,5163,GARTH MIDDAUGH DBA GM FARMS TOBACC,1,1,,1
,5171,L & B FARMS LLC,2,2,,
,5176,(blank),3,3,,
,5195,GIFFORD FARMS LLC,1,1,,
,5198,(blank),,1,,
,5206,(blank),2,2,,
,5227,WILLARD W JACKSON JR,1,1,,
,,(blank),,1,,
,5231,JURY FARMS,1,1,,
,5268,(blank),2,2,,1
,5272,(blank),1,1,,
,5274,(blank),1,1,,
,5294,CLARK TOBACCO FARMS INC,2,2,,
,5324,KKRC TOBACCO PRODUCERS LLC,1,1,,
,5327,RILEY FARM LLC,1,1,,
,5347,(blank),2,2,,1
,5359,PERRY FARMS LLC,1,1,,
,5369,JEFF BARNES FARMS LLC,2,2,,
,5386,S AND E GROWERS LLC,1,1,,
,5398,(blank),1,1,,
,5411,(blank),,1,,
,5458,(blank),1,1,,
,5476,TIMOTHY ELLIOT,1,1,,
,,(blank),,1,,
,5478,S K FARMS,,1,,
,,SK FARMS,1,1,,
,5494,(blank),1,1,,
,5512,MICAH EDWARDS,1,1,,
,,(blank),1,1,,
,5527,(blank),1,1,,
,5537,BOZE FARMS INC,1,2,,
,5541,(blank),1,1,,
,5542,(blank),1,1,,
,5566,G A SMITH FARMS LLC,1,2,,
,5587,DRAPER FARMS LLC,1,1,,
,5589,C/O K T LABOR PREPARER IN BEHALF O,,,1,
,,CANYON CREEK RANCH LLC,2,2,,
,5592,J & C FARMS KY INC,2,2,,
,5601,(blank),1,2,,
,5602,STEVE JONES DBA JONES PARTNERSHIP,1,2,,1
,5617,(blank),1,1,,
,5719,(blank),1,1,,
,5731,(blank),2,2,,1
,5754,ELMWOOD STOCK FARM LLC,1,1,,
,5781,AWGR LLC,1,2,,
,5809,KAMUF TOBACCO CO LLC,1,1,,1
,5813,ROBERTSON FARMS LLC,1,1,,
,5821,(blank),1,1,,
,5860,PASCHALL GREENHOUSE & NURSERY LLC,1,1,,
,5898,PETERSON FARMS PARTNERSHIP,1,1,,
,5905,KEITH GIPSON DBA GIPSON FARMS,1,1,,
,,TUCKER FARMS GROUP LLC,1,1,,
,5923,(blank),1,1,,
,5927,BLAKE EDWARDS FARMS INC,1,1,,
,5945,TRIPLE J FARMS OF CEDAR HILL LLC,,1,,
,5954,(blank),1,1,,
,5966,CRITCHELOW & SONS LLC,1,1,,
,5972,CHAD WILSON,1,1,,
,5988,BDH TOBACCO LLC,2,3,,
,6005,(blank),1,2,,1
,6011,(blank),1,1,,
,6022,CDL TOBACCO LLC,2,2,,
,6055,L & H FARMS LLC,1,2,,
,6056,(blank),1,1,,
,6059,FERGUSON FARMS AND EQUIPMENT LLC,1,1,,
,6100,GUINN FARMS LLC,1,1,,
,,TRT LLC,1,1,,
,6124,RICHARDSON FARMS,1,1,,
,6128,(blank),1,1,,
,6141,GREAT JAMES LLC,2,2,,
,6155,(blank),1,1,,
,6200,P & C TOBACCO,1,1,,1
,6202,OWEN & RUST FARMS LLC,1,2,,
,6220,CHARLES S HUTCHISON,1,1,,
,,(blank),1,1,,1
,6275,(blank),1,2,,
,6306,(blank),1,2,,
,6326,LITTLE RIVER LEAF LLC,1,1,,
,6328,(blank),1,1,,
,6331,MATTINGLY BROS FARMS,,1,,
,6358,CHRISTOPHER P SMOOT,1,1,,
,6359,BILL HARRIS,1,1,,
,6361,COOTS FARM LLC,2,2,,
,6368,MARK W LUTTRULL,1,1,,
,6371,(blank),1,1,,
,6381,WIGGINGS FARMS LLC,1,2,,
,6394,THURBY TOBACCO FARM LLC,1,1,,
,6397,HHR LLC,1,1,,
,6400,K & L FARMS LLC,2,2,,1
,6410,LEE CHILDRESS FARMS LLC,1,1,,
,6423,RICHGROVE TOBACCO LLC,2,2,,
,6441,D AND S FARMS LLC,,1,,
,6444,D & S FARMS LLC,1,1,,
,6448,(blank),2,2,,
,6452,(blank),1,1,,
,6455,TRI STATE LAWN CARE INC,1,1,,
,6470,HINTON ENTERPRISES LLC,1,1,,
,6472,C & E TOBACCO FARMS LLC,1,2,,
,6478,(blank),1,1,,
,6492,(blank),1,1,,
,6497,A & M FARMS LLC,2,2,,
,6507,(blank),1,1,,
,6519,(blank),1,2,,
,6547,BARRY HOWTON TRUCKING DBA HOWTON F,1,1,,
,,JEFF DAVIS TOBACCO LLC,1,1,,
,6590,(blank),1,1,,
,6598,(blank),1,1,,1
,6602,MAHAN FARMS LLC,1,1,,
,6603,FOUR P S FARMS,2,3,,
,6622,(blank),1,1,,
,6640,R & M TOBACCO LLC,1,1,,
,6675,JAMES W JOHNS,1,1,,
,,(blank),,1,,
,6681,(blank),1,1,,
,6688,(blank),1,1,,
,6736,(blank),1,1,,
,6748,RICKY CROUCH,1,1,,
,,(blank),2,2,,1
,6751,SIMPKINS & BATEY LLC,1,1,,
,6755,TRI GROWERS LLC,1,1,,
,6764,H & H AGRI BUSINESS LLC,1,1,,
,6782,PM TOBACCO LLC,1,1,,
,,(blank),,1,,
,6803,CHASE FUTRELL FARMS,2,3,,
,,RBJ TOBACCO FARMS LLC,1,1,,
,6812,(blank),1,1,,
,6827,(blank),1,2,,
,6875,LYONS FAMILY FARM LLC,1,2,,
,6903,W & H FARMS LLC,1,1,,
,6908,GARY L BRAME FARMS LLC,2,2,,1
,6910,(blank),3,4,,
,6930,(blank),1,1,,
,6936,LARRY D SHIVE,1,1,,
,6947,(blank),1,1,,
,6952,JOSEPH GREEN FARMS,1,1,,
,6972,HERNDON & MCCLARD FARMS ASSN,2,2,,
,7059,(blank),2,2,,
,7088,(blank),2,2,,
,7119,(blank),1,1,,
,7120,(blank),1,1,,
,7130,(blank),1,2,,
,7135,LESLIE TOBACCO FARMS LLC,2,2,,
,7136,WILLIAMSON FARMS LLC,1,2,,1
,7143,(blank),1,1,,
,7166,STAN ARMSTRONG,1,1,,
,,(blank),,1,,
,7171,HILLVIEW FARMS,1,1,,
,7178,(blank),1,1,,
,7192,(blank),1,1,,1
,7216,HP FARMS LLC,1,1,,
,7222,LARRY TUCKER FARMS,1,1,,
,7234,(blank),1,1,,1
,7246,WW FARMS,2,2,,
,7253,(blank),1,1,,1
,7284,MAS ASSOCIATION,3,3,,1
,7301,WESTBROOK TOBACCO FARMS LLC,1,1,,
,7306,(blank),1,2,,
,7324,TUCKER FAMILY FARM LLC,1,1,,
,7325,WATERMELON RD TOBACCO LLC,1,2,,
,7330,(blank),1,1,,
,7332,(blank),1,1,,
,7343,AWMA INC FOR J BEC SEEDS INC,,,,1
,7347,(blank),1,1,,
,7349,(blank),1,1,,
,7352,CARTMILL FARMS,1,1,,
,,(blank),1,2,,
,7373,(blank),1,1,,
,7411,(blank),1,1,,
,7412,(blank),1,2,,
,7415,(blank),1,1,,
,7459,DB FARMS LLC,3,3,,
,7473,AWMA INC FOR ROGER STULL,,,,1
,7476,GLENDA COOK/DOUBLE HOOP FARM,1,1,,
,,ROWLETT TOBACCO FARMS LLC,1,1,,
,7496,(blank),1,1,,
,7505,DANNY TIDWELL,1,1,,
,7524,(blank),1,1,,
,7529,BITTEL & BITTELL LLC,1,1,,
,7532,NELSON KEY,1,1,,
,,(blank),2,2,,
,7546,(blank),1,1,,
,7586,(blank),1,1,,
,7596,GLENN TOBACCO FARMS LLC,1,1,,
,7604,(blank),2,3,,
,7635,(blank),2,2,,
,7717,TOMMY LITCHFIELD DBA LITCHFIELD BR,1,1,,
,7742,F & M FARMS,2,2,,
,7745,GREG MATHEWS,1,1,,
,7752,(blank),1,1,,
,7756,(blank),1,1,,
,7772,PLEASURE VIEW FARMS LLC,1,1,,
,7820,WRIGHT BROTHERS FARMS LLC,1,2,,
,7825,(blank),,1,,
,7842,LYON FARMS LLC,1,1,,
,7843,RB FARMS,2,2,,
,7901,ROBERT GUTHRIE,1,1,,
,,WHITMORE FARMS LLC,1,1,,
,7907,BUTTERWORTH FARMS,1,1,,
,7926,FERNLEAF FARMS LLC,2,2,,
,7937,(blank),3,3,,
,7944,BOBBY BIRDSONG,1,1,,
,7962,JACK GANT FARMS,2,2,,1
,7970,TOBACCO WAY FARMS LLC,1,1,,
,7993,STEVE L VICE,1,1,,
,8101,(blank),1,1,,
,8102,L M & M FARMS,2,2,,
,8111,(blank),1,2,,
,8121,SOUTHWEST FARMS LLC,2,2,,
,8123,BLH FARMS LLC,1,1,,
,8126,(blank),1,1,,
,8142,TURNER FARMS TOBACCO LLC,1,1,,
,8155,(blank),2,2,,
,8162,(blank),1,1,,
,8163,RODNEY BURGIN AND MARTIN FARMS,1,1,,
,8167,(blank),1,1,,
,8184,CECIL TOBACCO CO LLC,2,2,,
,8198,H AND C FARMS,2,2,,
,8209,(blank),1,2,,
,8216,CARRAWAY TOBACCO FARMS,1,1,,
,8253,DURHAM BROTHERS FARM LLC,1,1,,
,8254,M & C FARMING LLC,1,1,,
,8274,(blank),1,1,,
,8282,JONES KEY,2,2,,1
,8319,S E T TOBACCO LLC,1,1,,
,8340,MICHAEL MORGAN,1,1,,
,8345,R & A BRYANT LLC,1,2,,
,8378,PWM FARM PROPERTIES INC,1,1,,
,8379,(blank),1,1,,
,8418,(blank),2,2,,
,8423,(blank),1,1,,
,8427,LEAR FARMS LLC,1,1,,
,,(blank),1,1,,1
,8434,(blank),1,1,,1
,8461,(blank),1,1,,
,8463,BOLINGER TOBACCO LLC,1,1,,
,8473,GREG WILSON OWNER / OPERATOR,1,1,,1
,8486,ALVIS MONROE FARMS LLC,1,1,,
,8502,(blank),,1,,
,8508,GEARLDS FARMS,1,1,,
,8523,(blank),1,1,,
,8550,JEFFERSON S FARM LLC,2,2,,1
,8555,(blank),2,2,,
,8559,(blank),1,1,,
,8583,ERIC S BLANDFORD,1,1,,
,,(blank),,1,,
,8589,J & J FARMS OF HENRY CO LLC,1,1,,
,,J AND J FARMS OF HENRY CO LLC,1,1,,
,8622,(blank),1,1,,
,8625,(blank),1,1,,
,8627,KENNETH C CASH,1,1,,
,8642,(blank),2,2,,
,8650,(blank),1,1,,
,8652,JORDAN FARMS TOBACCO LLC,2,2,,
,8666,(blank),2,2,,
,8699,(blank),2,2,,
,8712,CSW & CW LLC,3,3,,
,8714,DAVID GREGORY,1,1,,
,,(blank),1,1,,
,8719,(blank),1,2,,1
,8732,(blank),1,1,,
,8779,N & A THOMAS FARMS LLC,,1,,
,8782,(blank),1,1,,
,8796,JPD TOBACCO LLC,2,2,,
,,TRIPLE T FARM & GREENHOUSE LLC,1,1,,
,8809,LHAB LLC,1,1,,
,8839,JACKIE CARSON FARMS,2,2,,1
,8846,CHERRY TOBACCO FARMS LLC,2,2,,
,8863,RUCKER TOBACCO LLC,1,1,,
,8867,CHARLES GUESS,1,1,,
,8869,O BRYAN COMPOSTING LLC,1,1,,
,8875,HUGHES TRUCKING LLC,,1,,
,8884,SMITH & SON FARMS,2,2,,
,8887,(blank),3,3,,
